frame,time_sec,mouth_height,inner_area,lip_velocity,lip_perimeter,mouth_signal
57,1.868702,0.14942400414221085,0.04028034536403734,0.008150943322011214,1.6350267430064487,0.07932490547320609
58,1.902072,0.15729827455296377,0.04386713263027687,0.005730528838496226,1.6375793166415373,0.08394436333791676
59,1.935442,0.1655172437073467,0.047045873248214125,0.005698854886160086,1.6311600237585089,0.08859652164277025
60,1.968811,0.16965751674395507,0.049168140293241513,0.0031312700408178858,1.6330265696132984,0.09109632462275223
61,2.002181,0.17819926098752983,0.05388627710144285,0.006629940525888049,1.6255223780647563,0.09635555057482127
62,2.035551,0.18947289537762893,0.05731615256531982,0.0073517549269880335,1.6388526694121206,0.10245764868952896
63,2.068920,0.19506271329004407,0.05850050383923764,0.0033870845931664798,1.6356158755866341,0.10532837213229113
64,2.102290,0.19506405416249667,0.05875368216935609,0.00012725960128552594,1.6028191460355588,0.10540492902393034
65,2.135660,0.18710198527484037,0.0543064897120469,0.006204630672482746,1.5567439053140477,0.10048784028729224
66,2.169029,0.17736800223267649,0.048533510427720784,0.007753481163245,1.509661093997534,0.09437565413302065
67,2.202399,0.1578543185850462,0.03881917785749169,0.01461400810892969,1.4423702374253469,0.0826801967205183
68,2.235769,0.13016118426399134,0.02690650255197301,0.019802904813286767,1.4163597177438703,0.06664448368438801
69,2.269138,0.1041624999737364,0.014996933641808758,0.018954126600209596,1.3704244475439902,0.05137220508072401
70,2.302508,0.10064016638883831,0.012285952771703084,0.003116657227501882,1.3573442438649885,0.04897386070648817
71,2.335878,0.10602953945385007,0.01310520322541255,0.0031043117593606145,1.3669307454271717,0.0516448537218563
72,2.369248,0.11024994652009663,0.013665580260215164,0.002390392050524586,1.3678164396376515,0.05371215001210804
73,2.402617,0.10824371774546708,0.011858233825697766,0.0019067876045734755,1.359234708974601,0.05226714313316952
74,2.435987,0.09943660295349346,0.00733036446262113,0.006667492077525127,1.3477132873949114,0.046945580667858394
75,2.469357,0.10323922401360065,0.008430602433282067,0.0024514295153840633,1.3488019834882177,0.04898683153610491
76,2.502726,0.10942005444003426,0.010727403963708105,0.004238815978429823,1.347587764926213,0.052457245687127854
77,2.536096,0.12476642100255256,0.01797628422152364,0.011297623410166914,1.36941994850574,0.06153777471760574
78,2.569466,0.14034915527846603,0.026352909543025115,0.011979679798707475,1.3944529707189894,0.07106299273821724
79,2.602835,0.164235883857768,0.03788229846668085,0.01770805875147885,1.4518654289006565,0.08527083727599985
80,2.636205,0.17667150062524262,0.04283059639522835,0.008691957348011061,1.4756655767704536,0.09235135419992768
81,2.669575,0.18964415297031217,0.04889191872268263,0.009516987336261919,1.4998639888822276,0.10000744445344527
82,2.702944,0.19073322117762995,0.05310518764979325,0.002651168567214198,1.5335671364013927,0.10176150582487145
83,2.736314,0.19687164499008766,0.05675512394728596,0.004894180054975213,1.5646244949065757,0.10561877742972524
84,2.769684,0.1827779881617259,0.05143306837778302,0.009707856198932347,1.5798599476932036,0.09768001518611157
85,2.803053,0.1614089771848327,0.04073751937979494,0.01603227998744064,1.6018715302750022,0.08485529554711321
86,2.836423,0.14593240071991492,0.03371349256436941,0.01125030164017166,1.5682729106705275,0.07578362809327255
87,2.869793,0.1387187823916317,0.031026050625195884,0.0049505301337283685,1.5582954432039302,0.07173126726379303
88,2.903162,0.13885307422883747,0.031317286066244725,0.0002127636391272992,1.5472629030166656,0.07187906922285028
89,2.936532,0.1413559499607043,0.031320835413361836,0.001253212539491972,1.5425478197832287,0.07300642810632549
90,2.969902,0.14143090408653264,0.028567729967215655,0.0014140297859872586,1.4965321311252509,0.07221422582910439
91,3.003272,0.13015734518049168,0.019864251852165345,0.009988518510545632,1.4462034820237846,0.06453008088687087
92,3.036641,0.12142467029146954,0.01546522746787868,0.006565849636654404,1.410444286543019,0.0592806698715249
93,3.070011,0.12021266458924582,0.01445474110345845,0.0011112460333219778,1.3937711596258686,0.058432121396198154
94,3.103381,0.12711436642828655,0.016575995750546482,0.004511478243064384,1.4103551047835572,0.06217426361789289
95,3.136750,0.1522973771047267,0.02584776645591539,0.017227390690904534,1.4645635755505264,0.07628814963390164
96,3.170120,0.18211860607259514,0.03711439507162974,0.02054392879179139,1.5217637364496561,0.09308769125415674
97,3.203490,0.2036034717266304,0.04613079714358044,0.015250633862992982,1.5577277989225469,0.10546080142005781
98,3.236859,0.2159499771618232,0.054431474156926216,0.01032359122426929,1.5960987876214907,0.1135069319698983
99,3.270229,0.22787281177522398,0.06318593138260149,0.010338645919538023,1.6253206802417852,0.12149854471363124
100,3.303599,0.23641247936751716,0.06858146573702446,0.006967600973358079,1.6402522642798003,0.12696005543649005
101,3.336968,0.24145037186337265,0.07240352436664611,0.004429975562738567,1.6601978664687274,0.13037372464851152
102,3.370338,0.23322910384111284,0.07096201559703337,0.004831388395936276,1.6682728774714684,0.1262417014076108
103,3.403708,0.2134090911256802,0.062193664044806536,0.014294182133829731,1.6572683788492744,0.11469219021999805
104,3.437077,0.18858349872644337,0.05141818688261315,0.017800534780715117,1.6391606440563524,0.10028803049168346
105,3.470447,0.17073035395211725,0.043877135812854996,0.012697097922042135,1.6257171494772065,0.08999180002230926
106,3.503817,0.16608591396992767,0.04194907614330737,0.003286249825868604,1.6203913414184465,0.08732338412945967
107,3.537186,0.17055940342050557,0.04529630203830072,0.003910357672785629,1.6318130601634373,0.09034062215071773
108,3.570556,0.18242930547583208,0.05067844255106869,0.008626021284047238,1.6385787074560683,0.09729672022944505
109,3.603926,0.20127399711701183,0.05931172479649462,0.01373898694330284,1.6527631347446052,0.1083668161416037
110,3.637296,0.21134236606160586,0.06359124408349852,0.007173944115798966,1.6439042936356554,0.11418143795277219
111,3.670665,0.21168637670411056,0.06437216523737102,0.000562465898188598,1.6240655201959253,0.11457051908806105
112,3.704035,0.20881668169726705,0.06289093469939834,0.002175462772408092,1.615193354531271,0.11283478717358968
113,3.737405,0.20395382433898937,0.061351958585125,0.003200916736275511,1.6029137317948616,0.11018480852808271
114,3.770774,0.19121640252251673,0.054921075476606594,0.009584152462495523,1.5944283688518792,0.10252370377811451
115,3.804144,0.1800735569277321,0.04963633798204775,0.008213791544671733,1.5825585908984356,0.09592400201209378
116,3.837514,0.17312545794176074,0.04674644877982409,0.004918994094097517,1.5697253733184802,0.09193039070773956
117,3.870883,0.17111927575705577,0.04529626084238835,0.0017281850610703538,1.5644427987203622,0.0905925523433916
118,3.904253,0.1753151760684772,0.04567255168761512,0.0022860955783241092,1.5638120171593914,0.09259359473709929
119,3.937623,0.1709929372719216,0.04157345790017168,0.004210666291999524,1.5519966585471068,0.08941885914241623
120,3.970992,0.14943952957559706,0.028633524698519604,0.017246670448988314,1.4903303386024465,0.07583784571857455
121,4.004362,0.126689132391716,0.01751605244083489,0.016933934720782882,1.4337454773910234,0.062264925308522664
122,4.037732,0.11315684180126703,0.012172739661203674,0.009437801685040093,1.3898421390424749,0.05457240070893127
123,4.071101,0.1041317227338675,0.008814109710518065,0.0061918745090425685,1.3567353275332776,0.049503508143395804
124,4.104471,0.09884608830304042,0.007515914088517961,0.003291915026413592,1.3327976369687449,0.04673551396292358
125,4.137841,0.10985176803737767,0.011020525483104894,0.007255145564462091,1.329573735142796,0.05273945326175142
126,4.171210,0.11496148823387432,0.010781558057433803,0.002674343811083871,1.3065752872597447,0.054967137122473586
127,4.204580,0.1334646087442612,0.015657658250622337,0.011689610351787703,1.2793867273369088,0.06475637141010424
128,4.237950,0.15080788225612043,0.019445648403413257,0.010565631832325081,1.2721279618885857,0.07369724153627817
129,4.271320,0.15464111867166055,0.02067535898775976,0.002531473499943312,1.267533749336679,0.07579111109857517
130,4.304689,0.15447835331638302,0.021321669430127872,0.00040453789882282515,1.2685130027466383,0.07591175982141073
131,4.338059,0.15295509890925182,0.02247196868231773,0.001336776829660524,1.2991315749648418,0.07557138511385864
132,4.371429,0.1496437015943457,0.022597229419414073,0.0017183290260012335,1.3261206902145435,0.07411883454327979
133,4.404798,0.14897760278349714,0.022764336981562175,0.00041660318649833043,1.3335786544797719,0.07386922234704237
134,4.438168,0.147376998724259,0.023027742211317107,0.0009320046444965396,1.354475672351581,0.07322797208931167
135,4.471538,0.14633981507155555,0.02360755526850178,0.000808498354944058,1.3768499201447373,0.07293518336275052
136,4.504907,0.14432584073944604,0.02329845899250471,0.0011615353040532878,1.38689923581829,0.07193616603050214
137,4.538277,0.13656200923811596,0.022977742801896066,0.0040422738459693665,1.3969429608973798,0.068346226997721
138,4.571647,0.12810021152342446,0.021135027722920276,0.0051522563968336415,1.3938748366937417,0.06398560350241708
139,4.605016,0.12828046551724184,0.02187780463199332,0.00046151545144521196,1.3866825197434562,0.06428955087235683
140,4.638386,0.12720465326560973,0.021626750905568114,0.0006634329890286596,1.389235497727864,0.06373011924119482
141,4.671756,0.1241710953437981,0.020721773103501973,0.001969267861938887,1.3867349922855652,0.062093524835759736
142,4.705125,0.12120915207787848,0.019766552644883827,0.0019585818622688805,1.3785547822132393,0.060474084228510465
143,4.738495,0.12324565170753124,0.020141907583541598,0.0012059272841552643,1.3750323260808606,0.061503115543451545
144,4.771865,0.12499399642774417,0.02047584813685541,0.0010411426367633713,1.3764039946697617,0.0623900528335415
145,4.805234,0.12440749156733609,0.020277017856920262,0.0003926675701716141,1.38130157698351,0.062066476562377314
146,4.838604,0.12448923362044124,0.0196724169890261,0.000343171460499659,1.368415192773588,0.06192188022590639
147,4.871974,0.12359643607405933,0.019694111391839735,0.00045724597459777423,1.3751183101837512,0.06152662965087862
148,4.905344,0.11878334258330654,0.018283456500386992,0.003111874191102766,1.3741007480709233,0.05893754111260404
149,4.938713,0.12048058876692604,0.019448813504712396,0.0014313015939724488,1.356928476620986,0.060050908996530435
150,4.972083,0.11717284050244488,0.019626023855372567,0.001742479307570665,1.3786398384418463,0.058615585382711964
151,5.005453,0.11753852902221261,0.020703088033517118,0.000721376348956141,1.3811916890578373,0.059103264470050806
152,5.038822,0.11860780799873766,0.02127521345817839,0.0008207022005931597,1.3748155229257553,0.059756077636885466
153,5.072192,0.12106131006207776,0.021546471809380605,0.0013623802072711619,1.3922852874402731,0.06094153107074918
154,5.105562,0.12119496262368536,0.020720200322729154,0.00047996202412952174,1.4126313202934575,0.06075379327747715
155,5.138931,0.11828306742810671,0.01913663217437386,0.002247731671966971,1.4121423583278023,0.058968369994960176
156,5.172301,0.11836442683617417,0.01876273946693628,0.00022762605775251965,1.4069585809968317,0.05889281391635926
157,5.205671,0.12011387416617672,0.019324738961686072,0.001155723412376174,1.4159330960048384,0.059848665063285345
158,5.239040,0.12169039916847696,0.019213490964678063,0.0008438864996541239,1.4144397100059949,0.060524726915218055
159,5.272410,0.12251027138692996,0.019280857332196703,0.00044361929298582237,1.4166281622620773,0.060913879323777495
160,5.305780,0.12050463510551915,0.018069214586726397,0.0016086395134405612,1.4098249365151123,0.059647850173501535
161,5.339149,0.11606500610521522,0.016597998562247793,0.002955422512391264,1.40364673988401,0.057208652316021194
162,5.372519,0.10957963686862524,0.013907303169805789,0.004588032314515996,1.3843699077196445,0.05348302754182309
163,5.405889,0.10725032796024853,0.012735108862691772,0.0017507516077453628,1.3716951940095445,0.05208318024091937
164,5.439258,0.10747021837918924,0.012731948164004197,0.00011152555881414547,1.3653073805725886,0.05218118271983642
165,5.472628,0.10733878823140139,0.012506497179348213,0.0001784405662219185,1.3560817570111907,0.05205440385793509
166,5.505998,0.10641411806786001,0.012637479346382454,0.000527826165287809,1.363661418780443,0.05167759693445174
167,5.539368,0.10711570466963119,0.013018129532947856,0.0005411183941682902,1.3818984792150881,0.052107505961218395
168,5.572737,0.10567613449389014,0.013136864545773891,0.0007791525942835416,1.388784729153582,0.05149531988598273
169,5.606107,0.10358558172697914,0.012968107833651741,0.0011296547395165763,1.397796955019104,0.05050394412723613
170,5.639477,0.09994833954537977,0.01205577034265934,0.002274789836295887,1.400525027179967,0.0485934838982187
171,5.672846,0.09494168144699924,0.010155643666231912,0.0034533923874039757,1.3972912307313616,0.04577044975101924
172,5.706216,0.09408522589539162,0.009537365922242975,0.0007373666477982817,1.4102113432008598,0.04519956142959912
173,5.739586,0.09396094642911622,0.009522792134329638,6.942662709436779e-05,1.4158827079079297,0.04513926353340119
174,5.772955,0.09335415663737254,0.009574528013939975,0.0003292628356770088,1.4213916804057611,0.04488172889099964
175,5.806325,0.096806855428271,0.010935208242671586,0.0024066895098150366,1.42508212162606,0.04684364741552342
176,5.839695,0.09631194407059086,0.010180223285588772,0.0006249481573814752,1.4191582295754466,0.04639444181744252
177,5.873064,0.09884144212518381,0.011099651337737349,0.0017244630533707617,1.4280652327888421,0.04780854435765392
178,5.906434,0.09988418207509091,0.010993612982177273,0.0005743891527335869,1.4366375626186487,0.04824596582844409
179,5.939804,0.10184712091824069,0.0112250780944085,0.0010972019776905048,1.4306313274777493,0.049198727841530863
180,5.973173,0.11216058780372204,0.01490323915224036,0.006995813971656604,1.4216944983692066,0.054943236257347025
181,6.006543,0.12041624124519963,0.019210992604117585,0.006281703446677409,1.4337629578427302,0.05995060634157511
182,6.039913,0.11943590716236815,0.019678089903639725,0.0007237156911768083,1.4274236200136723,0.05964958519415759
183,6.073282,0.11787527731285084,0.019628307724227332,0.0008052060144648522,1.414265941026378,0.05893236710805108
184,6.106652,0.11775112992991739,0.019438932297178045,0.00015676140499137035,1.4313746786174013,0.05881968815761624
185,6.140022,0.11871980821387891,0.019897063943579155,0.0007134049651813159,1.4367424797411639,0.059393032879319255
186,6.173391,0.11875599253451155,0.018820876758631443,0.0005561857527901764,1.4602534279453048,0.05908645966811964
187,6.206761,0.12372884157936151,0.019993803376500457,0.0030728878313594863,1.45290112779673,0.06167611972366282
188,6.240131,0.12308046026835458,0.019445276085082345,0.0005984543012125219,1.453681770168056,0.06121978994628426
189,6.273501,0.11675110672059934,0.015804967005157402,0.004984831313840091,1.4189531627289875,0.05727948812581692
190,6.306870,0.10329838011855931,0.009625294713542771,0.00981619944682733,1.376691388796088,0.04937185946741452
191,6.340240,0.09377642701231165,0.00660880029149634,0.006269223764147047,1.3608462594612125,0.044182032242989146
192,6.373610,0.08741359250260367,0.005839715376183172,0.003565959712510575,1.3342003943805008,0.04108803123902661
193,6.406979,0.08555734098219939,0.0055845312030569265,0.001055717846765262,1.3104486383506617,0.0401761628029068
194,6.440349,0.08652135920971396,0.00545341580019381,0.000547566815188845,1.321807567917829,0.040570636384429426
195,6.473719,0.08774215721572086,0.005989338387469645,0.0008783602966413668,1.313021306888879,0.04128077226331528
196,6.507088,0.08940912615114317,0.006097624245006069,0.0008876273964793686,1.2953831690906747,0.042063394041516246
197,6.540458,0.10700552693434676,0.011303752941862977,0.011401264740030247,1.3109514679717822,0.05154361300301494
198,6.573828,0.1413842226606839,0.023920013473751577,0.023497478129112872,1.3747227374945852,0.07079890423943323
199,6.607197,0.15761123824328338,0.03014301880989955,0.011225010459373727,1.4310568837883249,0.07996796285244738
200,6.640567,0.16491486998113397,0.03366057026315312,0.005410591595552079,1.4547509845316802,0.08430986257045622
201,6.673937,0.17150337561857623,0.03677164177889365,0.004849788576591397,1.4796164243855192,0.0882080115620274
202,6.707306,0.17497290488407666,0.03881339810042313,0.002755642793514951,1.4835786176581554,0.09038182662796143
203,6.740676,0.17451878766423526,0.04002204429929597,0.0008313817093571207,1.4876139391980014,0.09054006773869466
204,6.774046,0.1748911461246863,0.04134465062660781,0.0008474823938814345,1.4895690736660474,0.09110441094409116
205,6.807415,0.17334978577827131,0.04059438828002871,0.001145811346497036,1.4855031346394332,0.0901857200842307
206,6.840785,0.17265593796380768,0.04071616879245911,0.00040781416344701574,1.4885722787451579,0.0899100227214512
207,6.874155,0.17197895354417073,0.04048918398995659,0.000451984611069739,1.4852794624264856,0.0895372842918638
208,6.907525,0.16658322857851826,0.03721808661908937,0.004333411168259842,1.457821504392828,0.08612787884606003
209,6.940894,0.15943839502993817,0.033343332782174426,0.0055097936927475145,1.4295110436399572,0.08175027759812452
210,6.974264,0.14727585158838086,0.029955981913395952,0.007774947155167895,1.4391649720786706,0.07526092778879018
211,7.007634,0.13980902069615275,0.026220326086765656,0.0056012433594292005,1.4025015975720618,0.07078015713929843
212,7.041003,0.12782100939545132,0.0214886151862181,0.008359861100624493,1.3912612083614018,0.06396603878381853
213,7.074373,0.1204791001891844,0.01966131577009214,0.004584604311196443,1.3757473086694145,0.060113989816160625
214,7.107743,0.11533123861626839,0.016306752488582387,0.004251212427212882,1.3948894872887205,0.05679108312389549
215,7.141112,0.11277235633338083,0.015126229257564008,0.001869702756952969,1.4058110884172736,0.05528542912729057
216,7.174482,0.1091779592310993,0.01335788220003061,0.002681372079907464,1.3961435514681453,0.05313744631400387
217,7.207852,0.11513025424610067,0.016138664049532736,0.004366538432251749,1.4052144927245573,0.05665021362560512
218,7.241221,0.13821118175131084,0.02885047991377087,0.01789637168472415,1.4312896815154281,0.07085017576222113
219,7.274591,0.14939716984268228,0.034578721686338416,0.008457114931969496,1.4670471093728412,0.07760234293510856
220,7.307961,0.15218914868404596,0.035962891577316795,0.0020880743661710263,1.495175670246497,0.07927398438101571
221,7.341330,0.15338232394329646,0.03660948764906844,0.0009198856655010731,1.5520578656891524,0.08000489206920394
222,7.374700,0.1535792200447159,0.0358355388669328,0.00048542244177753394,1.5468645292041985,0.079861310680202
223,7.408070,0.15340021320098285,0.03414010374079391,0.0009372209849359651,1.5346413941346366,0.07927212706268046
224,7.441439,0.15344045705930368,0.033957034624303384,0.00011165648740567649,1.5168280136863421,0.07923531606397767
225,7.474809,0.1543011289896792,0.035877701134122975,0.0013906692200975623,1.5236197569727912,0.08019881838559254
226,7.508179,0.16621403968750967,0.04283771606937428,0.009436462816540883,1.5419706379299098,0.08764763268019163
227,7.541549,0.18316154637356366,0.04968432743140996,0.011897059024044834,1.5495855651777801,0.09732799409752664
228,7.574918,0.18241276638230308,0.04914223845423365,0.0006454344842184434,1.5229056567780153,0.09682841640830649
229,7.608288,0.17131649048550338,0.04394951957011078,0.008144497390461289,1.4827159130522145,0.09027727658950975
230,7.641658,0.164905983636781,0.040336705278511936,0.005011660570160611,1.4801858419966807,0.08630870422010503
231,7.675027,0.15099601430292844,0.03488217054908317,0.009682252031640658,1.4630269790345762,0.07841285760104275
232,7.708397,0.1401284721473673,0.030469177968067973,0.007640267368288177,1.457450450836941,0.07219856585673567
233,7.741767,0.13663086821811127,0.02885990793573912,0.002553436980792438,1.4637570034157747,0.07014186307887181
234,7.775136,0.13476392471303134,0.02752114391996397,0.00160285376042754,1.4702633786802437,0.06890010929685329
235,7.808506,0.13304181234806728,0.02557954734131887,0.0018318544718045789,1.4406047540062994,0.06754267975902593
236,7.841876,0.12107359610571526,0.017669226358895892,0.009939268612387498,1.391327426725079,0.059783886155240634
237,7.875245,0.11372116621409478,0.012752603237796294,0.0061345265063600385,1.351541118646516,0.055000305767681536
238,7.908615,0.11553371698749396,0.012068064837491106,0.0012485445868521813,1.3463394028718718,0.05561059209561961
239,7.941985,0.11506719926268026,0.010621808728486315,0.000956386916909243,1.340320056177008,0.05496678228675202
240,7.975354,0.10384946906541567,0.006217888726456238,0.0078108250996473325,1.2957334117988373,0.04859762769737392
241,8.008724,0.09353882879883986,0.0030627171670300516,0.006732905913000999,1.2751450407896305,0.04301128810958696
242,8.042094,0.10087616073332255,0.003550223205821083,0.00391241898663686,1.2880571192871866,0.046459339291741474
243,8.075463,0.13506604587217805,0.017423969466031378,0.024031815699532895,1.336822877001516,0.06600691148228953
244,8.108833,0.16352831585268834,0.028815949713293387,0.019927125113886154,1.386784247683443,0.08223252704769778
245,8.142203,0.1756195965505455,0.03413599467487071,0.008705662829717234,1.4208959837350559,0.08926961685020668
246,8.175573,0.18961968206549396,0.04178006579616306,0.010822078318120407,1.4511589139867038,0.0978628766683212
247,8.208942,0.197190792633148,0.0456456073308871,0.005718326051189049,1.475459891194452,0.10242953888418274
248,8.242312,0.1985073663159361,0.04599210717877068,0.0008315367653358371,1.4654462755107966,0.10312594699580245
249,8.275682,0.1892910828615323,0.040124343650163756,0.0075420234915053695,1.4227934367737909,0.09721829038273866
250,8.309051,0.14369667290042598,0.02059671967444965,0.03256101696841021,1.3619094404200187,0.07084251870752659
251,8.342421,0.110984985093291,0.006744517588173793,0.02328194494670542,1.323509686674391,0.05196659856843309
252,8.375791,0.09987878796479296,0.0021152779801405447,0.00786771836826564,1.3090030100549517,0.045580037978199
253,8.409160,0.12400238853232146,0.010311742609593251,0.0161600325984906,1.3465755374868804,0.05889459762242263
254,8.442530,0.1617198108155195,0.029592544630590783,0.02849911215209779,1.4244666782915536,0.08165167825616101
255,8.475900,0.18147766165689233,0.04430889079056299,0.017237098500672517,1.5386090869927755,0.09495761498277044
256,8.509269,0.19050451899460413,0.04899261315952873,0.006855289853338772,1.5843324118132707,0.10042481749543047
257,8.542639,0.20159559379013767,0.05702821856059785,0.009563340098301329,1.6313694126002773,0.10782648277374131
258,8.576009,0.2092214225267925,0.06128597029986369,0.005941790237960331,1.6772870727201101,0.11253543122701573
259,8.609378,0.2054831303878554,0.06009128916036068,0.002466486639220049,1.6841738691374124,0.11049479542264314
260,8.642748,0.19149136421539975,0.05553110131616988,0.009275977008323225,1.671926604671471,0.10283044429178084
261,8.676118,0.1929046916800549,0.05452959659744388,0.0012074160916905712,1.6802003050579395,0.10316599023525787
262,8.709487,0.1912277553244432,0.05327295859878382,0.001466787177135876,1.6814485207125252,0.10203437747563458
263,8.742857,0.19035865303803615,0.05247254000814754,0.0008347604385216638,1.6643861675440021,0.10140315586956053
264,8.776227,0.19110049422036413,0.05351272096925135,0.0008910110717158942,1.6534469050086014,0.10204903868993927
265,8.809597,0.19044705755910848,0.053330228048511154,0.0004179647909979198,1.6273734789554462,0.10170024431615216
266,8.842966,0.19182153655109124,0.054503259022240756,0.0012737549828561803,1.6311157402747072,0.10267066915466329
