mouth_signal
0.22032655444031848
0.2176241329169073
0.21419794496078784
0.21118513419386453
0.20715839688135046
0.2022794225366354
0.19795407935809295
0.19543804722538696
0.19419285216538779
0.19447565217622018
0.19551749872031496
0.19810873982607588
0.19998584375049458
0.204046217395804
0.2150224734656211
0.2336036609301875
0.256588033571242
0.27739761540440455
0.29352822790827127
0.30367353785431805
0.31070868322599055
0.3158366646685734
0.317385573876525
0.3157450664073054
0.31533842858413164
0.3143719594608479
0.3171343002587038
0.3235644251032653
0.3375351637402321
0.35362452362620045
0.3682551763841206
0.37331425804961876
0.36898549148237625
0.3560311121659046
0.34375283666398276
0.33281166955874325
0.3277667367815349
0.3248363841202831
0.32435569341072795
0.32598632309103603
0.3309477436945593
0.3402511243143153
0.3542433226118811
0.3716440853055858
0.38810731368233
0.40128849170452685
0.40998228781326196
0.39876641682106007
0.36424395263702564
0.3224010177366777
0.28325027603159486
0.26032394767951306
0.26841327169950097
0.29215958317184204
0.32394816649423985
0.3587014969050589
0.3904899941439167
0.4227419873054635
0.4535875577106669
0.4783164580078364
0.4966096875319955
0.49833637230643124
0.47849412854120166
0.433688617038765
0.346898790381391
0.25141734171132935
0.17711051913337278
0.13690291913758657
0.12936444968862892
0.13790961156095616
0.13736819961735924
0.13245278399357097
0.13686088215022077
0.15519378658784147
0.2026901993820872
0.27261609387072033
0.35578427655230893
0.42058107199164046
0.4619981861873171
0.48309198609931375
0.4775610955504808
0.4384318256409932
0.3852722732578391
0.32940851763171186
0.28871335932822667
0.282431913703326
0.2785745432488246
0.2627815497253381
0.24005785625057724
0.20976743651955895
0.19835324260112627
0.23349314503980673
0.3068247940296759
0.40073660142492307
0.49838005520866596
0.5737429938491048
0.6228937195865654
0.659300831483748
0.6721370821460874
0.6446962786741353
0.5773779364418853
0.5018607028128627
0.43433773698494726
0.4038127922309772
0.4197737322526114
0.4667540859905374
0.5143059094462806
0.5566632536153526
0.5779260614575814
0.5691776513756261
0.541192076790181
0.5017816176613634
0.461592051267299
0.4314302104075855
0.4245846610839437
0.41578556487385726
0.3806688258844786
0.31527263064896865
0.23831690470711697
0.17219473132979193
0.13933979379707312
0.12945685357639705
0.13967538377872457
0.17319561396944716
0.22046780912571837
0.26814611046669495
0.3012174682520067
0.3096666307867624
0.3042690147815224
0.29827659064287676
0.2940110680720441
0.29117354401554074
0.2873786194070738
0.27384032081544324
0.255933380389608
0.23863393083705348
0.22427983089477388
0.2174054121683181
0.21533467298789752
0.2115493033710216
0.20951066026761153
0.2099677704099336
0.21034170980217073
0.208164157886869
0.20346992216738505
0.19748337767412072
0.1927519807459558
0.19081476380671966
0.19213945694545367
0.193057139653303
0.1933924081557354
0.19326936846889714
0.19323575463649942
0.19349340022183664
0.19389565966337982
0.19579266418401606
0.19625605846806837
0.18964299195440015
0.1755461516117532
0.15910956828458894
0.1452035646716115
0.13912903878997127
0.1388297862511416
0.13949411479998394
0.13871787055719073
0.1360071557098918
0.12781052368456014
0.11560217048987667
0.10306302986875313
0.09350061658970427
0.0911803184297506
0.09360826622532646
0.09766600871760157
0.10221179013723994
0.10477035668877319
0.11068693468079237
0.12984020226473827
0.15302804065027645
0.17526436517553573
0.19016346826694205
0.19242644177713814
0.1894956176148394
0.1900988704469776
0.19098611481016228
0.19461930784426493
0.18903838364075573
0.1685412707200271
0.13496407666377758
0.09856788468316172
0.07112511391903864
0.06108545676935303
0.05584434569960305
0.05531270058587495
0.08248314195231563
0.14415718407835545
0.22597927508267907
0.30729265132271666
0.3650759801584082
0.3907588521970974
0.403550463047464
0.41049673030544387
0.4111725786737705
0.41058398286375397
0.408618633804845
0.4013253556497691
0.3827283082836051
0.35460677643315675
0.31647621250491476
0.2756203139179291
0.236332647958653
0.2034882767944245
0.17980846632772557
0.16063611375685846
0.16274070140856778
0.19338239670407698
0.24155630565708244
0.2913029035888212
0.327697715721937
0.3358564541660075
0.33498881807245545
0.3308519896552234
0.3334243399535325
0.3520284420410077
0.37792985628598663
0.4070945939405589
0.4251733635950116
0.41560417707505903
0.38224517920305123
0.3413016936904805
0.3004289688585567
0.27582348699447395
0.25905356322776146
0.237009110420694
0.2089063620061636
0.18462642626752815
0.16085395769862568
0.14726423692358215
0.1310161407695228
0.12060873209604911
0.1480485881779751
0.21455456536772383
0.30099599538792454
0.3878940594740919
0.44270190984977464
0.47876498629677794
0.4802476878238045
0.41518637806086095
0.32217764518177605
0.2190804896953758
0.16385004291100252
0.20438123478108391
