speech_signal
0.7648182156159378
0.7028909959706722
0.6291934769538083
0.5557387866593237
0.49085444330472683
0.4333669167441477
0.38981496277126115
0.35731895396507146
0.3242423944796825
0.30266155955273705
0.2760090775514375
0.26112689492173613
0.24053743450353307
0.21994797408533
0.1998142039605141
0.1831871218934868
0.16614306963346515
0.15146048760528832
0.13878517571449622
0.1328154292033262
0.1467844005408968
0.16661567304768793
0.1895788844511748
0.2146813116049772
0.23665179986208384
0.2554843435152634
0.2726763209184172
0.28945132812857666
0.3024153279050937
0.2954406098328701
0.2808074495060116
0.2630423502824573
0.24527725105890308
0.2781648452357359
0.3367729850944675
0.4112147210488916
0.4856564570033157
0.5622752820861142
0.6388941071689129
0.7227735224032481
0.8055599153036134
0.8883463082039784
0.9111188634128401
0.8968318221735457
0.8683517510885846
0.8398716800036237
0.8279241780060258
0.8159766760084279
0.8040291740108301
0.7868355613948448
0.7487867193486132
0.71350978751357
0.6708859934254191
0.6071892810125192
0.5431286127336928
0.4622678468892476
0.3701274376881496
0.27941620754849694
0.19504411036120203
0.13017910549869752
0.07462234614731988
0.04171934207772549
0.02988925633288004
0.022149094518672984
0.014795705960022556
0.019961273034259666
0.02245834877081669
0.026194736783608376
0.03127926190185597
0.03189204941045658
0.03159770917558332
0.03179756921868703
0.027777260919101873
0.02363770784221569
0.018258842489094842
0.014381438625273019
0.008738889033261834
0.0030963394412506506
0.00233845492438335
0.002074770685493012
0.0013168861686257108
0.0012872365328690579
0.004189467666760748
0.0071920630347126245
0.009932509189600142
0.010364867110775569
0.012974100793014715
0.014772683631821555
0.015530695064324463
0.0173292779031313
0.019704476982236766
0.024068607116436436
0.06719133072746726
0.1223185441258967
0.18027967920999294
0.23606393853302543
0.2926588486994902
0.350294330272259
0.4035993602079072
0.456093739300123
0.5036673065675964
0.4776855566368863
0.43969931691877756
0.4017130772006689
0.39962208465622795
0.4132072199353956
0.42679235521456327
0.4436673707245476
0.4553214124773226
0.46452621211674694
0.5017545063289506
0.5357950353569251
0.5622838433328128
0.5282784245788031
0.46686492271995006
0.4004672945488458
0.3340696663777416
0.27289301196384674
0.21540402820082274
0.19584575835298468
0.18309447130970175
0.17950441542892426
0.2005133391043765
0.23325421806106367
0.2720428430241272
0.30976784829306536
0.3511035150655354
0.39120075330048515
0.3928021849071818
0.3894244989933014
0.3772785344131652
